student_id,age,gender,class_completed,state,city,school_type,socio_economic_status,internet_access,device_access,parental_education,extracurricular,quantitative_score,logical_score,verbal_score,creative_score,technical_score,suggested_stream,aggregate_percentage,top_recommended_course_1,top_recommended_course_2,recommended_career_1,recommended_career_2,prefers_government_college,simulated_govt_college_cutoff,scholarship_eligibility,dropout_risk_score,latitude,longitude,admission_year_predicted,admission_status_current,notifications_sent,seed_generated_on,assigned_college_id
STU202538885,17,Female,12,Uttar Pradesh,CityG,Government,Middle,Yes,Smartphone,Secondary,Internship,67.7,74.5,40.9,19.3,14.9,Commerce,77.6,BMS,B.Com (Hons),Banker,Business Analyst,Yes,60.8,No,49,20.173015,74.830307,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0556
STU202538886,19,Male,12,Jammu & Kashmir,CityJ,Government,Low,Yes,Shared Phone/Tablet,Secondary,Internship,47.2,53.9,38.2,37.6,100.0,Vocational,73.9,Certificate (Retail),Diploma (Hospitality),Hospitality Manager,Retail Supervisor,Yes,70.6,Need-based,46,23.95702,80.096074,2025.0,Not Applied,8,2025-10-07 20:53:56,COLL0840
STU202538887,15,Female,12,Odisha,CityG,Government,Low,Yes,Shared Phone/Tablet,Secondary,Debate,29.9,16.4,45.6,42.4,68.1,Vocational,83.9,Diploma (Automobile),ITI - Electrician,Hospitality Manager,Technician,Yes,33.0,Need-based,49,21.658313,77.376314,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0354
STU202538888,20,Male,12,Jammu & Kashmir,CityD,Central (KVS/JNV),Middle,Yes,Shared Phone/Tablet,Primary,Sports,100.0,87.3,57.6,42.0,24.0,Science (PCM),68.1,Integrated M.Sc,B.Arch,Engineer,Researcher,Yes,69.9,Need-based,51,23.677808,79.909716,2025.0,Accepted,4,2025-10-07 20:53:56,COLL0589
STU202538889,20,Male,12,Bihar,CityC,Private,Middle,Yes,Smartphone,No formal education,Debate,39.6,18.7,44.3,48.6,77.3,Vocational,71.4,ITI - Electrician,Diploma (Hospitality),Technician,Skilled Tradesperson,No,46.2,Need-based,53,20.441539,75.50821,2025.0,Waitlisted,7,2025-10-07 20:53:56,COLL0941
STU202538890,15,Male,12,Haryana,CityC,Private,Low,Yes,Smartphone,Primary,None,70.2,64.5,70.2,61.4,57.6,Science (PCM),62.4,B.Arch,B.Sc (Physics),Engineer,Architect,Yes,51.3,Need-based,51,22.883204,78.77056,2025.0,Accepted,8,2025-10-07 20:53:56,COLL0032
STU202538891,17,Male,12,Uttar Pradesh,CityD,Private (Aided),Lower-Middle,No,Smartphone,Secondary,Internship,67.1,65.3,73.3,61.9,44.3,Commerce,88.8,B.Com (Hons),BBA,Business Analyst,Accountant,Yes,78.6,Merit-based,71,19.848969,74.882982,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0144
STU202538892,16,Female,12,Jharkhand,CityF,Government,Lower-Middle,Yes,Computer,No formal education,Sports,65.7,86.8,51.5,41.6,100.0,Science (PCM),49.4,B.Arch,B.Tech/BE - Engineering,Researcher,Engineer,No,49.8,No,79,22.71292,78.548905,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0457
STU202538893,16,Male,12,Maharashtra,CityA,Private,Middle,Yes,Shared Phone/Tablet,Graduate,Internship,79.9,86.0,47.5,19.8,23.3,Science (PCM),66.7,B.Tech/BE - Engineering,B.Sc (Physics),Data Scientist,Researcher,No,69.7,No,38,20.06094,75.620565,2025.0,Applied,4,2025-10-07 20:53:56,COLL0450
STU202538894,19,Male,10,Madhya Pradesh,CityA,Private,Middle,Yes,Smartphone,Secondary,Debate,71.5,72.9,37.4,46.6,52.3,Science (PCM),58.9,Integrated M.Sc,B.Arch,Data Scientist,Researcher,No,58.4,No,57,21.028107,75.537743,,Not Applied,1,2025-10-07 20:53:56,COLL0379
STU202538895,20,Female,10,Jammu & Kashmir,CityB,Government,Upper-Middle,Yes,Smartphone,Secondary,None,81.3,79.5,51.1,52.9,26.3,Science (PCM),69.0,B.Tech/BE - Engineering,B.Sc (Mathematics),Researcher,Engineer,Yes,58.2,No,44,23.778906,79.598959,,Not Applied,1,2025-10-07 20:53:56,COLL0432
STU202538896,16,Female,12,Andhra Pradesh,CityI,Private,Lower-Middle,Yes,Smartphone,Primary,Internship,37.7,27.1,53.2,49.1,45.7,Vocational,85.8,Certificate (Retail),Diploma (Automobile),Skilled Tradesperson,Retail Supervisor,No,46.2,Merit-based,42,22.209468,77.098149,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0214
STU202538897,18,Male,12,West Bengal,CityH,Private,Upper-Middle,Yes,Smartphone,Secondary,Arts,66.2,78.6,34.4,55.3,30.3,Mixed,49.4,Foundation Courses,Diploma,Administrative Staff,Junior Technician,No,45.6,No,73,20.766913,75.549199,2025.0,Applied,3,2025-10-07 20:53:56,COLL0645
STU202538898,17,Female,10,Karnataka,CityI,Private,Lower-Middle,Yes,Computer,Secondary,Internship,53.6,40.4,56.5,83.0,42.1,Commerce,71.9,CA Foundation,B.Com (Hons),Business Analyst,Entrepreneur,Yes,65.8,Need-based,49,21.326591,76.815706,,Not Applied,5,2025-10-07 20:53:56,COLL0616
STU202538899,16,Male,12,Rajasthan,CityE,Private (Aided),Lower-Middle,Yes,Smartphone,Secondary,Arts,52.9,39.3,33.6,35.0,0.0,Mixed,42.0,Foundation Courses,Integrated programs,Junior Technician,Administrative Staff,Yes,46.0,No,76,20.967833,76.69323,2025.0,Waitlisted,10,2025-10-07 20:53:56,COLL0428
STU202538900,17,Female,12,Andhra Pradesh,CityF,Private,Middle,Yes,Smartphone,Secondary,Sports,47.6,58.2,67.6,65.5,55.0,Humanities,80.6,BA (Sociology),BJMC - Journalism,Journalist,Civil Services,Yes,74.5,No,65,20.870996,77.212507,2025.0,Accepted,1,2025-10-07 20:53:56,COLL0972
STU202538901,18,Male,10,Bihar,CityE,Government,Lower-Middle,Yes,Shared Phone/Tablet,Secondary,Internship,40.7,46.2,54.9,71.5,17.0,Vocational,47.7,Diploma (Hospitality),Diploma (Automobile),Hospitality Manager,Technician,No,47.1,No,85,20.601648,75.732231,,Applied,9,2025-10-07 20:53:56,COLL0865
STU202538902,15,Male,12,Haryana,CityA,Private,High,Yes,Smartphone,Graduate,None,17.0,15.1,71.5,81.0,15.8,Humanities,60.0,BA (History),BA (Political Science),Journalist,Teacher,No,75.8,No,47,23.325974,78.589698,2025.0,Accepted,4,2025-10-07 20:53:56,COLL0109
STU202538903,19,Male,12,West Bengal,CityD,Private,Lower-Middle,Yes,None,Primary,None,43.8,53.2,76.0,83.5,41.9,Humanities,82.1,B.A. (Psychology),BA (History),Civil Services,Social Worker,Yes,79.7,Need-based,61,20.530562,75.710652,2025.0,Not Applied,1,2025-10-07 20:53:56,COLL0738
STU202538904,15,Female,12,Jammu & Kashmir,CityF,Government,Middle,Yes,None,Secondary,Volunteering,37.1,35.2,57.6,68.9,43.9,Science (PCB),48.4,B.Sc (Biology),MBBS/MBBS (NEET track),Biotechnologist,Pharmacist,Yes,44.4,No,95,24.155561,79.438279,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0802
STU202538905,19,Female,12,Karnataka,CityF,Private,Middle,No,Smartphone,Primary,Internship,72.8,74.2,51.7,43.8,2.6,Science (PCM),53.4,Integrated M.Sc,B.Arch,Architect,Data Scientist,No,46.9,No,74,21.271637,76.584569,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0815
STU202538906,20,Male,12,Madhya Pradesh,CityH,Government,Low,No,Shared Phone/Tablet,Primary,Arts,51.2,62.2,66.7,77.0,32.0,Commerce,58.2,B.Com (Hons),BBA,Business Analyst,Accountant,No,67.7,No,70,21.144577,75.550441,2025.0,Accepted,4,2025-10-07 20:53:56,COLL0142
STU202538907,17,Male,12,Assam,CityI,Government,Middle,Yes,Smartphone,Secondary,Coding Club,53.9,48.5,59.6,65.2,0.1,Commerce,67.8,B.Com (Hons),CA Foundation,Business Analyst,Entrepreneur,Yes,65.3,No,61,23.089682,78.564536,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0871
STU202538908,20,Female,10,Bihar,CityF,Private,Upper-Middle,Yes,Smartphone,No formal education,Volunteering,34.5,51.3,58.4,65.6,9.4,Humanities,48.2,BA (Political Science),BA (Sociology),Teacher,Civil Services,Yes,55.4,No,83,20.582257,75.236779,,Not Applied,9,2025-10-07 20:53:56,COLL0777
STU202538909,16,Female,10,West Bengal,CityB,Private (Aided),Middle,No,Computer,No formal education,Sports,56.5,49.9,45.1,77.9,44.5,Commerce,69.6,BMS,B.Com (Hons),Accountant,Business Analyst,No,71.1,Need-based,65,20.640848,75.664141,,Not Applied,8,2025-10-07 20:53:56,COLL0435
STU202538910,20,Male,12,Andhra Pradesh,CityI,Private,Lower-Middle,Yes,Smartphone,Postgraduate,Internship,33.7,18.0,57.5,56.5,54.8,Mixed,47.0,Polytechnic,Integrated programs,Junior Technician,Administrative Staff,No,45.3,No,89,21.998995,76.897927,2025.0,Applied,8,2025-10-07 20:53:56,COLL0169
STU202538911,16,Female,12,Karnataka,CityI,Government,Low,No,Computer,Primary,Volunteering,79.4,93.9,56.7,50.6,3.3,Science (PCM),91.9,B.Sc (Mathematics),B.Arch,Architect,Data Scientist,Yes,74.7,Merit-based,63,20.725832,76.705254,2025.0,Accepted,10,2025-10-07 20:53:56,COLL0611
STU202538912,17,Female,10,Uttar Pradesh,CityE,Government,Lower-Middle,Yes,Smartphone,Graduate,Volunteering,56.8,68.9,60.0,28.1,92.2,Commerce,55.4,B.Com,BBA,Banker,Accountant,Yes,61.1,No,62,19.893335,75.155114,,Not Applied,2,2025-10-07 20:53:56,COLL0869
STU202538913,18,Male,12,Rajasthan,CityB,Private,Upper-Middle,No,Smartphone,Graduate,Sports,77.3,81.1,51.0,57.6,41.9,Science (PCM),84.4,B.Sc (Physics),B.Tech/BE - Engineering,Engineer,Data Scientist,Yes,76.9,No,54,20.564113,76.950374,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0767
STU202538914,18,Male,12,West Bengal,CityA,Private,Upper-Middle,Yes,Computer,Graduate,Internship,42.6,45.2,81.6,75.6,24.9,Humanities,47.9,BA (Sociology),BA (History),Civil Services,Teacher,No,44.1,No,93,20.499552,76.039614,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0820
STU202538915,18,Male,10,Andhra Pradesh,CityD,Private,Lower-Middle,No,Shared Phone/Tablet,Primary,Debate,36.8,27.4,40.2,57.0,43.4,Mixed,58.8,Integrated programs,Foundation Courses,Counselor,Junior Technician,No,67.0,No,72,22.083295,77.755371,,Accepted,11,2025-10-07 20:53:56,COLL0006
STU202538916,17,Female,12,Karnataka,CityD,Private,Low,Yes,None,Primary,Internship,41.8,48.7,71.4,72.8,84.6,Humanities,58.1,BJMC - Journalism,BA (Political Science),Journalist,Civil Services,Yes,64.7,No,57,21.065907,76.847804,2025.0,Applied,4,2025-10-07 20:53:56,COLL0284
STU202538917,15,Female,12,Jharkhand,CityG,Private,Lower-Middle,Yes,Smartphone,Secondary,Arts,62.7,73.9,21.4,31.9,42.7,Humanities,70.6,BA (Political Science),BA (History),Teacher,Civil Services,Yes,65.5,Need-based,40,22.797479,78.012888,2025.0,Applied,7,2025-10-07 20:53:56,COLL0714
STU202538918,20,Male,12,Tamil Nadu,CityI,Private,Lower-Middle,Yes,Smartphone,No formal education,Sports,75.9,75.3,46.8,62.9,13.3,Science (PCM),51.5,B.Sc (Physics),B.Arch,Engineer,Architect,Yes,56.6,No,51,21.001701,76.365899,2025.0,Applied,1,2025-10-07 20:53:56,COLL0880
STU202538919,18,Male,12,Haryana,CityI,Private,Low,Yes,Smartphone,Secondary,Coding Club,78.9,94.4,66.6,71.1,22.6,Science (PCM),71.4,B.Tech/BE - Engineering,B.Arch,Researcher,Data Scientist,No,76.9,Need-based,58,22.538161,78.549047,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0908
STU202538920,17,Female,10,Jharkhand,CityH,Private,Low,No,Smartphone,Graduate,Sports,63.1,67.8,83.0,79.9,44.9,Commerce,80.2,B.Com,CA Foundation,Entrepreneur,Business Analyst,Yes,66.8,Need-based,49,23.16801,78.176156,,Not Applied,3,2025-10-07 20:53:56,COLL0674
STU202538921,16,Male,10,Rajasthan,CityF,Government,Middle,No,Smartphone,No formal education,Arts,49.1,63.8,32.8,34.0,0.0,Humanities,53.2,B.A. (Psychology),BA (Sociology),Journalist,Social Worker,Yes,50.7,No,62,21.257131,76.348694,,Waitlisted,6,2025-10-07 20:53:56,COLL0603
STU202538922,18,Female,12,Jammu & Kashmir,CityD,Private,Low,Yes,Smartphone,Secondary,Debate,76.4,85.5,59.6,54.6,39.7,Science (PCM),49.5,Integrated M.Sc,B.Sc (Physics),Engineer,Architect,No,54.9,No,75,23.97603,80.386193,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0218
STU202538923,20,Female,12,Kerala,CityC,Private,High,No,Shared Phone/Tablet,Primary,Volunteering,92.0,87.4,42.5,28.6,35.8,Science (PCM),47.6,B.Sc (Mathematics),B.Arch,Data Scientist,Engineer,No,42.3,No,79,22.919057,77.573171,2025.0,Waitlisted,7,2025-10-07 20:53:56,COLL0405
STU202538924,17,Female,12,Jammu & Kashmir,CityD,Private,Lower-Middle,No,Shared Phone/Tablet,No formal education,None,57.5,60.7,63.2,53.4,9.9,Commerce,82.8,CA Foundation,BBA,Business Analyst,Entrepreneur,Yes,66.4,Need-based,59,23.9235,79.455554,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0857
STU202538925,15,Male,12,Tamil Nadu,CityH,Government,Low,Yes,Smartphone,Primary,Internship,70.7,58.1,62.8,53.6,45.5,Commerce,69.7,BMS,B.Com (Hons),Banker,Accountant,No,62.8,Need-based,49,21.153972,76.742023,2025.0,Accepted,6,2025-10-07 20:53:56,COLL0859
STU202538926,16,Female,10,Karnataka,CityG,Private,Middle,Yes,Smartphone,Secondary,Internship,51.6,58.2,74.7,80.4,2.8,Commerce,73.7,B.Com,B.Com (Hons),Entrepreneur,Business Analyst,Yes,70.8,No,48,21.154782,76.886353,,Not Applied,1,2025-10-07 20:53:56,COLL0264
STU202538927,20,Male,12,West Bengal,CityF,Central (KVS/JNV),Lower-Middle,Yes,Smartphone,Primary,Sports,61.0,84.1,55.6,31.6,12.3,Commerce,37.3,BBA,B.Com,Accountant,Business Analyst,No,44.0,No,56,20.487908,75.935476,,Not Applied,9,2025-10-07 20:53:56,COLL0829
STU202538928,20,Female,10,Tamil Nadu,CityA,Private,Middle,Yes,Smartphone,No formal education,Volunteering,33.2,37.3,34.3,62.9,0.0,Science (PCM),68.3,B.Arch,Integrated M.Sc,Engineer,Architect,Yes,67.6,Need-based,59,21.346676,76.381969,,Not Applied,9,2025-10-07 20:53:56,COLL0117
STU202538929,19,Male,10,Jammu & Kashmir,CityB,Private,Middle,Yes,Smartphone,Graduate,None,54.7,33.1,50.6,34.9,18.5,Commerce,47.8,B.Com,CA Foundation,Banker,Entrepreneur,Yes,59.5,No,77,23.697266,79.978203,,Applied,3,2025-10-07 20:53:56,COLL0857
STU202538930,19,Female,12,Maharashtra,CityD,Central (KVS/JNV),Middle,Yes,Smartphone,Graduate,Arts,50.0,44.3,42.5,61.3,23.7,Humanities,83.6,BA (History),BA (Sociology),Civil Services,Teacher,Yes,66.4,No,54,20.467157,75.270604,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0201
STU202538931,15,Female,12,Delhi,CityH,Private,Lower-Middle,Intermittent,None,Secondary,Debate,76.1,75.7,56.1,75.3,55.5,Science (PCM),68.7,B.Sc (Physics),B.Sc (Mathematics),Data Scientist,Engineer,No,63.9,Need-based,63,23.404899,80.295733,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0339
STU202538932,20,Male,10,Andhra Pradesh,CityE,Government,Upper-Middle,Yes,Computer,Secondary,Arts,69.2,65.6,59.1,63.0,15.1,Commerce,77.9,BMS,B.Com,Entrepreneur,Business Analyst,No,66.9,No,64,21.607908,77.386404,,Applied,8,2025-10-07 20:53:56,COLL0159
STU202538933,16,Female,12,Chhattisgarh,CityI,Private,Lower-Middle,Yes,Smartphone,Primary,Coding Club,16.4,5.0,46.2,82.6,65.0,Vocational,67.1,ITI - Electrician,Diploma (Hospitality),Hospitality Manager,Technician,Yes,47.0,Need-based,54,22.961899,79.197876,2025.0,Applied,5,2025-10-07 20:53:56,COLL0832
STU202538934,18,Female,12,Kerala,CityF,Private,Middle,Intermittent,None,Secondary,Coding Club,63.6,77.8,51.1,48.8,32.2,Humanities,37.1,BA (Sociology),BA (Political Science),Social Worker,Teacher,No,45.7,No,79,22.331095,77.910641,,Not Applied,11,2025-10-07 20:53:56,COLL0261
STU202538935,18,Female,10,Telangana,CityE,Private,Upper-Middle,Yes,Shared Phone/Tablet,No formal education,Coding Club,60.9,66.4,38.1,37.1,62.6,Mixed,73.2,Foundation Courses,Integrated programs,Administrative Staff,Junior Technician,Yes,71.9,Need-based,44,22.381305,77.793039,,Applied,7,2025-10-07 20:53:56,COLL0068
STU202538936,15,Male,12,Maharashtra,CityC,Government,Lower-Middle,Yes,Smartphone,Secondary,Debate,57.8,55.8,57.9,71.6,29.9,Commerce,77.7,B.Com,BBA,Accountant,Entrepreneur,Yes,71.4,Need-based,56,20.532227,75.76075,2025.0,Applied,12,2025-10-07 20:53:56,COLL0448
STU202538937,16,Female,12,Delhi,CityI,Private,Middle,Yes,Smartphone,Primary,Sports,51.6,52.9,70.4,61.7,43.6,Commerce,42.3,B.Com,BBA,Entrepreneur,Business Analyst,No,47.9,No,70,23.254107,80.019953,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0179
STU202538938,16,Female,10,Tamil Nadu,CityJ,Private,Lower-Middle,Yes,Smartphone,Primary,Arts,44.9,42.8,45.8,55.3,40.8,Commerce,59.7,CA Foundation,B.Com (Hons),Entrepreneur,Accountant,Yes,54.3,No,54,20.798684,76.21464,,Accepted,10,2025-10-07 20:53:56,COLL0614
STU202538939,15,Female,10,Andhra Pradesh,CityG,Private,Low,Yes,Shared Phone/Tablet,Primary,Coding Club,47.8,58.3,68.1,71.7,50.8,Humanities,70.2,BA (Sociology),BJMC - Journalism,Journalist,Social Worker,No,74.7,Need-based,50,22.059683,77.474672,,Waitlisted,10,2025-10-07 20:53:56,COLL0849
STU202538940,18,Female,10,Madhya Pradesh,CityE,Private,Lower-Middle,No,Smartphone,No formal education,Debate,65.0,56.3,54.8,58.4,4.1,Science (PCB),58.7,B.Sc Nursing,B.Sc (Microbiology),Pharmacist,Clinical Researcher,Yes,62.4,No,58,21.22103,75.625026,,Applied,8,2025-10-07 20:53:56,COLL0609
STU202538941,15,Female,12,Bihar,CityJ,Private,Middle,No,Shared Phone/Tablet,Primary,Coding Club,52.9,63.0,43.7,59.4,38.3,Vocational,40.8,Certificate (Retail),ITI - Electrician,Hospitality Manager,Technician,No,35.9,No,83,20.854844,75.465475,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0660
STU202538942,17,Female,10,Delhi,CityG,Government,Middle,Yes,Smartphone,Secondary,Debate,47.4,54.6,51.1,31.9,52.8,Mixed,79.4,Diploma,Polytechnic,Junior Technician,Counselor,No,51.5,No,58,23.78645,79.51883,,Not Applied,8,2025-10-07 20:53:56,COLL0574
STU202538943,20,Female,10,Telangana,CityF,Private,Middle,Yes,Smartphone,Graduate,Internship,42.1,41.1,57.0,53.8,26.5,Vocational,34.5,ITI - Electrician,Diploma (Hospitality),Skilled Tradesperson,Technician,Yes,35.6,No,88,21.910118,77.5032,,Not Applied,10,2025-10-07 20:53:56,COLL0965
STU202538944,18,Female,12,Punjab,CityI,Government,Lower-Middle,Yes,Smartphone,Primary,Internship,32.3,33.5,53.1,57.5,21.2,Vocational,59.0,ITI - Electrician,Diploma (Hospitality),Skilled Tradesperson,Hospitality Manager,Yes,52.8,No,43,23.146755,79.02662,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0025
STU202538945,17,Female,12,Jharkhand,CityH,Private,Middle,Intermittent,Smartphone,Professional,Coding Club,77.9,64.8,63.9,68.7,48.7,Commerce,45.6,B.Com,BMS,Accountant,Banker,No,56.1,No,60,22.741983,78.026454,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0574
STU202538946,17,Female,12,Uttar Pradesh,CityB,Private,Middle,No,Shared Phone/Tablet,No formal education,Arts,97.1,100.0,28.7,43.7,34.7,Science (PCM),75.9,B.Tech/BE - Engineering,Integrated M.Sc,Researcher,Architect,No,67.5,Need-based,62,20.661605,74.649468,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0051
STU202538947,18,Female,12,Odisha,CityG,Government,Lower-Middle,Yes,Shared Phone/Tablet,Primary,Sports,48.7,47.8,64.4,91.4,60.1,Humanities,65.7,BA (History),BA (Sociology),Social Worker,Civil Services,Yes,76.2,Need-based,56,21.944404,77.719585,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0378
STU202538948,15,Male,10,Jharkhand,CityB,Private,Middle,No,Smartphone,Graduate,Internship,47.9,56.5,40.7,26.1,100.0,Vocational,70.6,ITI - Electrician,Diploma (Automobile),Retail Supervisor,Hospitality Manager,Yes,45.1,No,63,22.478296,77.249382,,Not Applied,12,2025-10-07 20:53:56,COLL0176
STU202538949,15,Male,12,Tamil Nadu,CityG,Government,Lower-Middle,Yes,Computer,Primary,None,58.7,53.8,48.6,62.3,25.7,Commerce,79.7,B.Com (Hons),BBA,Banker,Accountant,No,71.1,Need-based,58,21.330607,76.294984,2025.0,Waitlisted,0,2025-10-07 20:53:56,COLL0968
STU202538950,15,Male,12,Bihar,CityB,Government,Lower-Middle,Yes,Smartphone,Secondary,Arts,43.0,44.4,87.9,95.7,39.2,Humanities,52.2,BA (Political Science),B.A. (Psychology),Journalist,Social Worker,Yes,63.9,No,55,20.277809,75.982569,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0493
STU202538951,18,Female,10,Jharkhand,CityA,Private (Aided),Low,Yes,Smartphone,No formal education,Volunteering,65.7,57.7,45.4,35.2,13.4,Humanities,66.0,BA (Political Science),BA (Sociology),Teacher,Social Worker,No,58.4,Need-based,58,23.248994,78.631203,,Not Applied,7,2025-10-07 20:53:56,COLL0061
STU202538952,19,Male,12,Karnataka,CityF,Private,Upper-Middle,No,Smartphone,Primary,Volunteering,61.8,56.8,48.1,55.7,56.7,Vocational,61.6,Diploma (Automobile),Certificate (Retail),Retail Supervisor,Skilled Tradesperson,Yes,45.8,No,56,21.539298,77.094282,2025.0,Not Applied,8,2025-10-07 20:53:56,COLL0822
STU202538953,15,Male,10,Kerala,CityF,Government,Middle,Yes,None,Primary,Volunteering,68.5,70.2,50.0,39.8,66.7,Science (PCM),80.5,B.Sc (Mathematics),Integrated M.Sc,Data Scientist,Architect,Yes,65.8,Need-based,57,22.767791,77.828512,,Applied,8,2025-10-07 20:53:56,COLL0904
STU202538954,16,Female,10,Uttar Pradesh,CityJ,Private,Upper-Middle,Intermittent,Smartphone,Postgraduate,Volunteering,67.2,74.5,63.5,46.0,11.3,Commerce,89.3,BMS,CA Foundation,Business Analyst,Banker,No,72.6,Merit-based,50,19.690419,74.737842,,Waitlisted,2,2025-10-07 20:53:56,COLL0466
STU202538955,20,Male,12,Bihar,CityB,Central (KVS/JNV),Lower-Middle,No,Smartphone,No formal education,Debate,53.1,52.1,61.3,62.6,47.6,Commerce,74.5,B.Com,CA Foundation,Accountant,Banker,Yes,77.5,Need-based,63,20.84814,75.083583,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0175
STU202538956,19,Male,10,Tamil Nadu,CityC,Government,Lower-Middle,Yes,Shared Phone/Tablet,Graduate,Volunteering,37.0,33.7,56.4,47.7,61.5,Commerce,68.1,BBA,CA Foundation,Accountant,Business Analyst,No,64.6,Need-based,52,21.146973,76.306951,,Accepted,1,2025-10-07 20:53:56,COLL0698
STU202538957,16,Male,12,Jharkhand,CityG,Government,Lower-Middle,No,Smartphone,No formal education,Debate,49.4,53.1,59.6,69.2,36.5,Humanities,67.6,BA (Political Science),BJMC - Journalism,Civil Services,Social Worker,Yes,57.1,Need-based,58,22.693779,78.304624,2025.0,Applied,5,2025-10-07 20:53:56,COLL0512
STU202538958,15,Male,10,Assam,CityE,Private,Lower-Middle,No,Smartphone,No formal education,Debate,55.9,48.3,33.6,36.7,39.4,Commerce,53.5,B.Com (Hons),B.Com,Business Analyst,Accountant,Yes,64.6,No,63,22.600527,78.461964,,Not Applied,9,2025-10-07 20:53:56,COLL0429
STU202538959,16,Male,12,Uttar Pradesh,CityI,Private,Middle,Yes,Shared Phone/Tablet,No formal education,Sports,57.4,57.9,38.9,64.6,32.6,Vocational,88.0,ITI - Electrician,Diploma (Hospitality),Skilled Tradesperson,Hospitality Manager,No,52.3,Merit-based,59,19.708217,75.275538,2025.0,Accepted,3,2025-10-07 20:53:56,COLL0020
STU202538960,19,Other,10,Jharkhand,CityI,Private,Lower-Middle,Intermittent,Computer,Primary,Arts,86.1,89.5,64.1,59.9,25.3,Science (PCM),64.3,B.Tech/BE - Engineering,B.Arch,Data Scientist,Engineer,Yes,70.2,Need-based,58,22.166021,78.168065,,Not Applied,9,2025-10-07 20:53:56,COLL0444
STU202538961,15,Male,12,Delhi,CityB,Private,Middle,Yes,Smartphone,Graduate,Coding Club,43.0,53.5,38.7,18.5,96.0,Vocational,89.6,ITI - Electrician,Diploma (Automobile),Skilled Tradesperson,Hospitality Manager,No,43.1,Merit-based,57,23.581242,79.194733,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0021
STU202538962,17,Male,10,Gujarat,CityH,Government,Low,No,Shared Phone/Tablet,Graduate,Coding Club,68.5,60.0,61.6,30.1,61.5,Science (PCM),82.8,B.Sc (Physics),B.Sc (Mathematics),Data Scientist,Architect,Yes,84.8,Need-based,74,21.707056,77.393933,,Not Applied,9,2025-10-07 20:53:56,COLL0489
STU202538963,15,Female,12,Assam,CityE,Government,Lower-Middle,Yes,None,Primary,None,51.7,37.6,61.5,54.2,46.1,Commerce,59.8,BMS,B.Com,Business Analyst,Entrepreneur,Yes,70.7,No,60,22.917787,78.544878,2025.0,Accepted,3,2025-10-07 20:53:56,COLL0749
